Time,sim_label,seed,t_stop,Ts,nT,nu,ny,n,params_A_1_1,params_A_2_1,params_A_1_2,params_A_2_2,params_B_1_1,params_B_2_1,params_B_1_2,params_B_2_2,params_C_1,params_C_2,params_D_1,params_D_2,obs_1,obs_2,obs_3,epsilon,sigma_M,sigma_wp_1,sigma_wp_2,KF1_P0_1_1,KF1_P0_2_1,KF1_P0_1_2,KF1_P0_2_2,KF1_Q_1_1,KF1_Q_2_1,KF1_Q_1_2,KF1_Q_2_2,KF1_R,KF2_P0_1_1,KF2_P0_2_1,KF2_P0_1_2,KF2_P0_2_2,KF2_Q_1_1,KF2_Q_2_1,KF2_Q_1_2,KF2_Q_2_2,KF2_R,KF3_P0_1_1,KF3_P0_2_1,KF3_P0_1_2,KF3_P0_2_2,KF3_Q_1_1,KF3_Q_2_1,KF3_Q_1_2,KF3_Q_2_2,KF3_R,RMSE_x_est_1_KF1,RMSE_x_est_2_KF1,RMSE_y_est_KF1,RMSE_x_est_1_KF2,RMSE_x_est_2_KF2,RMSE_y_est_KF2,RMSE_x_est_1_KF3,RMSE_x_est_2_KF3,RMSE_y_est_KF3
08-Jun-2022 13:34:14,rod_obs_sim1_3KF_Q_04_04,3,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00013335,0.01,1000,0,0,1000,0.01,0,0,1.3335,0.01,1000,0,0,1000,0.01,0,0,0.013335,0.01,0.597838382140447,0.290794767067492,0.179351514642134,0.539277947671152,0.359449138760791,0.161783384301346,0.299225559337597,0.1918716178248,0.0897676678012794
08-Jun-2022 13:34:16,rod_obs_sim1_3KF_Q_04_05,3,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-05,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,1000,0,0,1000,0.01,0,0,0.001,0.01,1.18805501213231,0.501733898098671,0.356416503639692,0.3705936209904,0.229611675243718,0.11117808629712,0.378085409938045,0.220326304471815,0.113425622981413
08-Jun-2022 13:34:18,rod_obs_sim1_3KF_Q_04_06,3,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00017783,0.01,1000,0,0,1000,0.01,0,0,1.7783,0.01,1000,0,0,1000,0.01,0,0,0.017783,0.01,0.556401601729039,0.277103503097632,0.166920480518712,0.554561266466716,0.372402879921502,0.166368379940015,0.303287839868185,0.193194174747793,0.0909863519604555
08-Jun-2022 13:34:19,rod_obs_sim1_3KF_Q_04_07,3,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1.778e-05,0.01,1000,0,0,1000,0.01,0,0,0.1778,0.01,1000,0,0,1000,0.01,0,0,0.001778,0.01,1.01834924119657,0.439090637970391,0.305504772358972,0.405734760217309,0.253647692636921,0.121720428065193,0.34179051201635,0.208602251025858,0.102537153604905
08-Jun-2022 13:34:21,rod_obs_sim1_3KF_Q_04_08,3,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00031623,0.01,1000,0,0,1000,0.01,0,0,3.1623,0.01,1000,0,0,1000,0.01,0,0,0.031623,0.01,0.484476378232658,0.253875209272317,0.145342913469798,0.57941049285806,0.393679641901109,0.173823147857418,0.318103780875437,0.199555144625478,0.0954311342626311
08-Jun-2022 13:34:22,rod_obs_sim1_3KF_Q_04_09,3,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.162e-05,0.01,1000,0,0,1000,0.01,0,0,0.3162,0.01,1000,0,0,1000,0.01,0,0,0.003162,0.01,0.872044891564423,0.386052383706876,0.261613467469327,0.444592666274599,0.282580855220616,0.13337779988238,0.316383482269887,0.199833124586113,0.0949150446809661
08-Jun-2022 13:34:24,rod_obs_sim1_3KF_Q_04_10,3,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.001,0.01,1000,0,0,1000,0.01,0,0,10,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,0.378085409938045,0.220326304471815,0.113425622981413,0.60809316671631,0.418509534894567,0.182427950014893,0.3705936209904,0.229611675243718,0.11117808629712
08-Jun-2022 13:34:26,rod_obs_sim1_3KF_Q_04_11,3,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,5.623e-05,0.01,1000,0,0,1000,0.01,0,0,0.5623,0.01,1000,0,0,1000,0.01,0,0,0.005623,0.01,0.747725825886408,0.342016662818449,0.224317747765923,0.484557425868678,0.314163710701401,0.145367227760604,0.301735829264118,0.194067333774639,0.0905207487792355
08-Jun-2022 13:34:27,rod_obs_sim1_3KF_Q_04_12,3,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00316228,0.01,1000,0,0,1000,0.01,0,0,31.6228,0.01,1000,0,0,1000,0.01,0,0,0.316228,0.01,0.316380407010005,0.199832002106263,0.0949141221030013,0.619133190047126,0.428130050886334,0.185739957014138,0.444598806382488,0.282585581713113,0.133379641914746
08-Jun-2022 13:34:29,rod_obs_sim1_3KF_Q_04_13,3,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,7.499e-05,0.01,1000,0,0,1000,0.01,0,0,0.7499,0.01,1000,0,0,1000,0.01,0,0,0.007499,0.01,0.693170886082251,0.323096621084177,0.207951265824675,0.503929717536654,0.329970396917122,0.151178915260996,0.298362574159982,0.192403631442883,0.0895087722479946
08-Jun-2022 13:34:30,rod_obs_sim1_3KF_Q_04_14,3,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,100,0.01,1000,0,0,1000,0.01,0,0,1,0.01,0.297551971312724,0.191642302675887,0.0892655913938172,0.622878718418869,0.431400959766036,0.186863615525661,0.522299524285214,0.345198081467904,0.156689857285564
08-Jun-2022 13:34:32,rod_obs_sim1_3KF_Q_05_01,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-06,0.01,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,0.0001,0.01,2.42298952590455,0.978547051614907,0.726896857771365,0.28835804847116,0.19174331974238,0.0865074145413478,0.702990922463405,0.335632713656364,0.210897276739022
08-Jun-2022 13:34:34,rod_obs_sim1_3KF_Q_05_02,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.0001,0.01,1000,0,0,1000,0.01,0,0,1,0.01,1000,0,0,1000,0.01,0,0,0.01,0.01,0.702990922463405,0.335632713656364,0.210897276739022,0.514905871594205,0.34231448212502,0.154471761478262,0.28835804847116,0.19174331974238,0.0865074145413478
08-Jun-2022 13:34:35,rod_obs_sim1_3KF_Q_05_03,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.16e-06,0.01,1000,0,0,1000,0.01,0,0,0.0316,0.01,1000,0,0,1000,0.01,0,0,0.000316,0.01,1.77733495083953,0.730542060055877,0.533200485251861,0.308343951411333,0.198785003718694,0.0925031854234,0.51419409411269,0.271285458426256,0.154258228233807
08-Jun-2022 13:34:37,rod_obs_sim1_3KF_Q_05_04,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00013335,0.01,1000,0,0,1000,0.01,0,0,1.3335,0.01,1000,0,0,1000,0.01,0,0,0.013335,0.01,0.649529608379331,0.317183678012242,0.194858882513799,0.531978158631533,0.356428282022352,0.15959344758946,0.289621254466378,0.191649602258852,0.0868863763399135
08-Jun-2022 13:34:39,rod_obs_sim1_3KF_Q_05_05,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-05,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,1000,0,0,1000,0.01,0,0,0.001,0.01,1.31349949497887,0.556013771599456,0.39404984849366,0.361738315859421,0.228311820030207,0.108521494757826,0.386100688652545,0.228522372167376,0.115830206595763
08-Jun-2022 13:34:40,rod_obs_sim1_3KF_Q_05_06,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00017783,0.01,1000,0,0,1000,0.01,0,0,1.7783,0.01,1000,0,0,1000,0.01,0,0,0.017783,0.01,0.600337698994473,0.300367382343067,0.180101309698342,0.547343040513075,0.369269655214859,0.164202912153923,0.293492601914535,0.192738807032591,0.0880477805743606
08-Jun-2022 13:34:42,rod_obs_sim1_3KF_Q_05_07,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1.778e-05,0.01,1000,0,0,1000,0.01,0,0,0.1778,0.01,1000,0,0,1000,0.01,0,0,0.001778,0.01,1.12641364617897,0.486987087554008,0.337924093853691,0.397376514466101,0.251965644034209,0.11921295433983,0.342651205046352,0.213653911196371,0.102795361513906
08-Jun-2022 13:34:43,rod_obs_sim1_3KF_Q_05_08,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00031623,0.01,1000,0,0,1000,0.01,0,0,3.1623,0.01,1000,0,0,1000,0.01,0,0,0.031623,0.01,0.514094892888564,0.271252217384455,0.154228467866569,0.572322220084224,0.39038682171507,0.171696666025267,0.308368309537885,0.198796128318892,0.0925104928613655
08-Jun-2022 13:34:45,rod_obs_sim1_3KF_Q_05_09,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.162e-05,0.01,1000,0,0,1000,0.01,0,0,0.3162,0.01,1000,0,0,1000,0.01,0,0,0.003162,0.01,0.963938802933387,0.427963553157801,0.289181640880017,0.43665140999923,0.280465907387292,0.130995422999769,0.312161211652744,0.20256006442516,0.0936483634958232
08-Jun-2022 13:34:47,rod_obs_sim1_3KF_Q_05_10,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.001,0.01,1000,0,0,1000,0.01,0,0,10,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,0.386100688652545,0.228522372167376,0.115830206595763,0.601154713981332,0.415067686121149,0.1803464141944,0.361738315859421,0.228311820030207,0.108521494757826
08-Jun-2022 13:34:48,rod_obs_sim1_3KF_Q_05_11,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,5.623e-05,0.01,1000,0,0,1000,0.01,0,0,0.5623,0.01,1000,0,0,1000,0.01,0,0,0.005623,0.01,0.82357584283794,0.377863355165112,0.247072752851382,0.476930952927492,0.311628491338366,0.143079285878247,0.294259107538314,0.195178878777599,0.088277732261494
08-Jun-2022 13:34:50,rod_obs_sim1_3KF_Q_05_12,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00316228,0.01,1000,0,0,1000,0.01,0,0,31.6228,0.01,1000,0,0,1000,0.01,0,0,0.316228,0.01,0.312157501264852,0.202558641407686,0.0936472503794556,0.612252953517898,0.424640533648149,0.183675886055369,0.436657606221456,0.280470566511872,0.130997281866437
08-Jun-2022 13:34:52,rod_obs_sim1_3KF_Q_05_13,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,7.499e-05,0.01,1000,0,0,1000,0.01,0,0,0.7499,0.01,1000,0,0,1000,0.01,0,0,0.007499,0.01,0.76092714577542,0.355820604418071,0.228278143732626,0.496428114330188,0.327249338823466,0.148928434299056,0.289858531105973,0.192942114921077,0.0869575593317918
08-Jun-2022 13:34:53,rod_obs_sim1_3KF_Q_05_14,4,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,100,0.01,1000,0,0,1000,0.01,0,0,1,0.01,0.28835804847116,0.19174331974238,0.0865074145413478,0.61601832715083,0.427896449573451,0.184805498145249,0.514905871594205,0.34231448212502,0.154471761478261
08-Jun-2022 13:34:55,rod_obs_sim1_3KF_Q_06_01,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-06,0.01,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,0.0001,0.01,2.07249493759991,0.839147438786487,0.621748481279972,0.294875581816278,0.194323895026168,0.0884626745448833,0.674023970262927,0.321996886992996,0.202207191078878
08-Jun-2022 13:34:56,rod_obs_sim1_3KF_Q_06_02,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.0001,0.01,1000,0,0,1000,0.01,0,0,1,0.01,1000,0,0,1000,0.01,0,0,0.01,0.01,0.674023970262927,0.321996886992996,0.202207191078878,0.518504275493108,0.342948347931791,0.155551282647932,0.294875581816278,0.194323895026168,0.0884626745448833
08-Jun-2022 13:34:58,rod_obs_sim1_3KF_Q_06_03,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.16e-06,0.01,1000,0,0,1000,0.01,0,0,0.0316,0.01,1000,0,0,1000,0.01,0,0,0.000316,0.01,1.52821255777033,0.630340342269087,0.4584637673311,0.315394806442806,0.201768861045787,0.0946184419328418,0.505353630191262,0.266311399859774,0.151606089057379
08-Jun-2022 13:35:00,rod_obs_sim1_3KF_Q_06_04,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00013335,0.01,1000,0,0,1000,0.01,0,0,1.3335,0.01,1000,0,0,1000,0.01,0,0,0.013335,0.01,0.627235063905414,0.306360187408672,0.188170519171624,0.535445426148198,0.356974408398912,0.160633627844459,0.296453881966219,0.194444005170305,0.0889361645898655
08-Jun-2022 13:35:01,rod_obs_sim1_3KF_Q_06_05,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-05,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,1000,0,0,1000,0.01,0,0,0.001,0.01,1.16641775376025,0.495397101409695,0.349925326128076,0.367852701463628,0.230685991361731,0.110355810439088,0.385765030406951,0.227439862710784,0.115729509122085
08-Jun-2022 13:35:03,rod_obs_sim1_3KF_Q_06_06,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00017783,0.01,1000,0,0,1000,0.01,0,0,1.7783,0.01,1000,0,0,1000,0.01,0,0,0.017783,0.01,0.583511121461435,0.291887347767194,0.17505333643843,0.550724132778056,0.369760643348839,0.165217239833417,0.300513056486753,0.195671202283029,0.0901539169460262
08-Jun-2022 13:35:05,rod_obs_sim1_3KF_Q_06_07,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1.778e-05,0.01,1000,0,0,1000,0.01,0,0,0.1778,0.01,1000,0,0,1000,0.01,0,0,0.001778,0.01,1.02162946634662,0.442923832769514,0.306488839903985,0.402758227661177,0.253836800043204,0.120827468298353,0.344742617577592,0.213751746210355,0.103422785273277
08-Jun-2022 13:35:06,rod_obs_sim1_3KF_Q_06_08,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00031623,0.01,1000,0,0,1000,0.01,0,0,3.1623,0.01,1000,0,0,1000,0.01,0,0,0.031623,0.01,0.505262467502631,0.266281747884513,0.151578740250789,0.575628042451962,0.390837133283424,0.172688412735589,0.315418944054522,0.201779872531823,0.0946256832163565
08-Jun-2022 13:35:08,rod_obs_sim1_3KF_Q_06_09,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.162e-05,0.01,1000,0,0,1000,0.01,0,0,0.3162,0.01,1000,0,0,1000,0.01,0,0,0.003162,0.01,0.892498433399111,0.397084241441719,0.267749530019734,0.441292041690382,0.281822940827683,0.132387612507115,0.316166561176909,0.203656259650522,0.0948499683530726
08-Jun-2022 13:35:09,rod_obs_sim1_3KF_Q_06_10,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.001,0.01,1000,0,0,1000,0.01,0,0,10,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,0.385765030406951,0.227439862710784,0.115729509122085,0.604472059999514,0.415545970583181,0.181341617999854,0.367852701463628,0.230685991361731,0.110355810439088
08-Jun-2022 13:35:11,rod_obs_sim1_3KF_Q_06_11,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,5.623e-05,0.01,1000,0,0,1000,0.01,0,0,0.5623,0.01,1000,0,0,1000,0.01,0,0,0.005623,0.01,0.776919093847555,0.356944273338857,0.233075728154266,0.4809499292423,0.312552399011433,0.14428497877269,0.299758645618923,0.197124470710645,0.0899275936856767
08-Jun-2022 13:35:13,rod_obs_sim1_3KF_Q_06_12,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00316228,0.01,1000,0,0,1000,0.01,0,0,31.6228,0.01,1000,0,0,1000,0.01,0,0,0.316228,0.01,0.316163113482505,0.20365497967814,0.0948489340447515,0.615601957744574,0.425150423170636,0.184680587323372,0.441298130172386,0.281827524938051,0.132389439051716
08-Jun-2022 13:35:14,rod_obs_sim1_3KF_Q_06_13,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,7.499e-05,0.01,1000,0,0,1000,0.01,0,0,0.7499,0.01,1000,0,0,1000,0.01,0,0,0.007499,0.01,0.723903614309804,0.338842082136026,0.217171084292941,0.500209529782519,0.328008564378779,0.150062858934756,0.295930812658836,0.195237192915747,0.0887792437976508
08-Jun-2022 13:35:16,rod_obs_sim1_3KF_Q_06_14,5,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,100,0.01,1000,0,0,1000,0.01,0,0,1,0.01,0.294875581816278,0.194323895026168,0.0884626745448833,0.619381401298444,0.428419616839626,0.185814420389533,0.518504275493108,0.342948347931791,0.155551282647932
08-Jun-2022 13:35:18,rod_obs_sim1_3KF_Q_07_01,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-06,0.01,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,0.0001,0.01,2.11014592233097,0.854245924356274,0.63304377669929,0.299401776516619,0.20220993988124,0.0898205329549856,0.716166925016166,0.341681272514663,0.21485007750485
08-Jun-2022 13:35:19,rod_obs_sim1_3KF_Q_07_02,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.0001,0.01,1000,0,0,1000,0.01,0,0,1,0.01,1000,0,0,1000,0.01,0,0,0.01,0.01,0.716166925016166,0.341681272514663,0.21485007750485,0.518696852148755,0.346562629952708,0.155609055644627,0.299401776516619,0.20220993988124,0.0898205329549856
08-Jun-2022 13:35:21,rod_obs_sim1_3KF_Q_07_03,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.16e-06,0.01,1000,0,0,1000,0.01,0,0,0.0316,0.01,1000,0,0,1000,0.01,0,0,0.000316,0.01,1.6486639846461,0.679005180962712,0.494599195393832,0.315032487153735,0.206985981058865,0.0945097461461206,0.535961340203689,0.282279713827735,0.160788402061107
08-Jun-2022 13:35:23,rod_obs_sim1_3KF_Q_07_04,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00013335,0.01,1000,0,0,1000,0.01,0,0,1.3335,0.01,1000,0,0,1000,0.01,0,0,0.013335,0.01,0.665967405344134,0.324878002856651,0.199790221603241,0.535956996824337,0.360740382362696,0.160787099047301,0.299436734854584,0.201615806650885,0.0898310204563752
08-Jun-2022 13:35:25,rod_obs_sim1_3KF_Q_07_05,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-05,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,1000,0,0,1000,0.01,0,0,0.001,0.01,1.25676288160489,0.532819163017106,0.377028864481468,0.365895557385851,0.234138985067027,0.109768667215755,0.407442897643394,0.241018839544721,0.122232869293018
08-Jun-2022 13:35:27,rod_obs_sim1_3KF_Q_07_06,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00017783,0.01,1000,0,0,1000,0.01,0,0,1.7783,0.01,1000,0,0,1000,0.01,0,0,0.017783,0.01,0.619226574522155,0.309410657717058,0.185767972356646,0.551524820647555,0.373670690514356,0.165457446194266,0.302163433251189,0.20215404391525,0.0906490299753566
08-Jun-2022 13:35:28,rod_obs_sim1_3KF_Q_07_07,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1.778e-05,0.01,1000,0,0,1000,0.01,0,0,0.1778,0.01,1000,0,0,1000,0.01,0,0,0.001778,0.01,1.09522734235463,0.474040359144809,0.328568202706388,0.400980750314966,0.256950049962767,0.12029422509449,0.36180506429115,0.226034055329008,0.108541519287345
08-Jun-2022 13:35:30,rod_obs_sim1_3KF_Q_07_08,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00031623,0.01,1000,0,0,1000,0.01,0,0,3.1623,0.01,1000,0,0,1000,0.01,0,0,0.031623,0.01,0.53586427165423,0.282248376928505,0.160759281496269,0.576905995728901,0.394995998440254,0.17307179871867,0.315054621088315,0.206995510397471,0.0945163863264948
