Time,sim_label,seed,t_stop,Ts,nT,nu,ny,n,params_A_1_1,params_A_2_1,params_A_1_2,params_A_2_2,params_B_1_1,params_B_2_1,params_B_1_2,params_B_2_2,params_C_1,params_C_2,params_D_1,params_D_2,obs_1,obs_2,obs_3,epsilon,sigma_M,sigma_wp_1,sigma_wp_2,KF1_P0_1_1,KF1_P0_2_1,KF1_P0_1_2,KF1_P0_2_2,KF1_Q_1_1,KF1_Q_2_1,KF1_Q_1_2,KF1_Q_2_2,KF1_R,KF2_P0_1_1,KF2_P0_2_1,KF2_P0_1_2,KF2_P0_2_2,KF2_Q_1_1,KF2_Q_2_1,KF2_Q_1_2,KF2_Q_2_2,KF2_R,KF3_P0_1_1,KF3_P0_2_1,KF3_P0_1_2,KF3_P0_2_2,KF3_Q_1_1,KF3_Q_2_1,KF3_Q_1_2,KF3_Q_2_2,KF3_R,RMSE_x_est_1_KF1,RMSE_x_est_2_KF1,RMSE_y_est_KF1,RMSE_x_est_1_KF2,RMSE_x_est_2_KF2,RMSE_y_est_KF2,RMSE_x_est_1_KF3,RMSE_x_est_2_KF3,RMSE_y_est_KF3
08-Jun-2022 13:35:31,rod_obs_sim1_3KF_Q_07_09,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.162e-05,0.01,1000,0,0,1000,0.01,0,0,0.3162,0.01,1000,0,0,1000,0.01,0,0,0.003162,0.01,0.953019034494208,0.42336041600172,0.285905710348262,0.440071914097755,0.284931256513934,0.132021574229327,0.328626333817554,0.214509121097308,0.0985879001452661
08-Jun-2022 13:35:33,rod_obs_sim1_3KF_Q_07_10,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.001,0.01,1000,0,0,1000,0.01,0,0,10,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,0.407442897643394,0.241018839544721,0.122232869293018,0.606320257344015,0.420016618984593,0.181896077203204,0.365895557385851,0.234138985067027,0.109768667215755
08-Jun-2022 13:35:35,rod_obs_sim1_3KF_Q_07_11,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,5.623e-05,0.01,1000,0,0,1000,0.01,0,0,0.5623,0.01,1000,0,0,1000,0.01,0,0,0.005623,0.01,0.827216396790969,0.379512735828062,0.248164919037291,0.480440020237537,0.315870097278907,0.144132006071261,0.307948315060164,0.206487178155729,0.0923844945180488
08-Jun-2022 13:35:36,rod_obs_sim1_3KF_Q_07_12,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00316228,0.01,1000,0,0,1000,0.01,0,0,31.6228,0.01,1000,0,0,1000,0.01,0,0,0.316228,0.01,0.328622195674548,0.214507614482437,0.0985866587023643,0.61767769983434,0.429749259275607,0.185303309950302,0.440078105225571,0.284935859888721,0.132023431567671
08-Jun-2022 13:35:38,rod_obs_sim1_3KF_Q_07_13,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,7.499e-05,0.01,1000,0,0,1000,0.01,0,0,0.7499,0.01,1000,0,0,1000,0.01,0,0,0.007499,0.01,0.769890739798216,0.359874296259133,0.230967221939465,0.500058785594798,0.331470280936175,0.15001763567844,0.302198891134374,0.203855789869272,0.0906596673403123
08-Jun-2022 13:35:40,rod_obs_sim1_3KF_Q_07_14,6,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,100,0.01,1000,0,0,1000,0.01,0,0,1,0.01,0.299401776516619,0.20220993988124,0.0898205329549856,0.621535583106365,0.433063103500158,0.18646067493191,0.518696852148755,0.346562629952708,0.155609055644627
08-Jun-2022 13:35:41,rod_obs_sim1_3KF_Q_08_01,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-06,0.01,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,0.0001,0.01,2.4322812585331,0.983620236057808,0.72968437755993,0.311848841664651,0.218013961595625,0.0935546524993952,0.771657130831378,0.370251190018164,0.231497139249414
08-Jun-2022 13:35:43,rod_obs_sim1_3KF_Q_08_02,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.0001,0.01,1000,0,0,1000,0.01,0,0,1,0.01,1000,0,0,1000,0.01,0,0,0.01,0.01,0.771657130831378,0.370251190018164,0.231497139249414,0.514241272016798,0.346996315798717,0.154272381605039,0.311848841664651,0.218013961595625,0.0935546524993952
08-Jun-2022 13:35:45,rod_obs_sim1_3KF_Q_08_03,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.16e-06,0.01,1000,0,0,1000,0.01,0,0,0.0316,0.01,1000,0,0,1000,0.01,0,0,0.000316,0.01,1.86730254864866,0.76866758823623,0.560190764594597,0.320281760605443,0.219159901738266,0.0960845281816329,0.576707401162459,0.306078926003086,0.173012220348738
08-Jun-2022 13:35:46,rod_obs_sim1_3KF_Q_08_04,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00013335,0.01,1000,0,0,1000,0.01,0,0,1.3335,0.01,1000,0,0,1000,0.01,0,0,0.013335,0.01,0.717056977973777,0.351969455242291,0.215117093392133,0.53110127455434,0.360579388552997,0.159330382366302,0.309854216213133,0.216601810403425,0.0929562648639397
08-Jun-2022 13:35:48,rod_obs_sim1_3KF_Q_08_05,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-05,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,1000,0,0,1000,0.01,0,0,0.001,0.01,1.3969704857211,0.592798507333542,0.41909114571633,0.3664127334101,0.241963145631854,0.10992382002303,0.437734581392853,0.261806113536294,0.131320374417856
08-Jun-2022 13:35:50,rod_obs_sim1_3KF_Q_08_06,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00017783,0.01,1000,0,0,1000,0.01,0,0,1.7783,0.01,1000,0,0,1000,0.01,0,0,0.017783,0.01,0.666491247595624,0.335254355255517,0.199947374278687,0.546302676332313,0.372990861730707,0.163890802899694,0.310693217312077,0.216259783396325,0.0932079651936234
08-Jun-2022 13:35:51,rod_obs_sim1_3KF_Q_08_07,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1.778e-05,0.01,1000,0,0,1000,0.01,0,0,0.1778,0.01,1000,0,0,1000,0.01,0,0,0.001778,0.01,1.2035542383673,0.521982999412411,0.361066271510188,0.399832359812479,0.262578212053406,0.119949707943743,0.387571687026932,0.245658046231716,0.116271506108079
08-Jun-2022 13:35:53,rod_obs_sim1_3KF_Q_08_08,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00031623,0.01,1000,0,0,1000,0.01,0,0,3.1623,0.01,1000,0,0,1000,0.01,0,0,0.031623,0.01,0.576602783850896,0.306045282281445,0.172980835155269,0.571063168598863,0.393493400033857,0.171318950579659,0.320300166207898,0.219166853128508,0.0960900498623694
08-Jun-2022 13:35:55,rod_obs_sim1_3KF_Q_08_09,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.162e-05,0.01,1000,0,0,1000,0.01,0,0,0.3162,0.01,1000,0,0,1000,0.01,0,0,0.003162,0.01,1.03697389105279,0.462179018942525,0.311092167315837,0.437594366972692,0.288535430863617,0.131278310091808,0.349929296663994,0.23300696792282,0.104978788999198
08-Jun-2022 13:35:56,rod_obs_sim1_3KF_Q_08_10,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.001,0.01,1000,0,0,1000,0.01,0,0,10,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,0.437734581392853,0.261806113536294,0.131320374417856,0.599704314796576,0.417575850594552,0.179911294438972,0.3664127334101,0.241963145631854,0.10992382002303
08-Jun-2022 13:35:58,rod_obs_sim1_3KF_Q_08_11,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,5.623e-05,0.01,1000,0,0,1000,0.01,0,0,0.5623,0.01,1000,0,0,1000,0.01,0,0,0.005623,0.01,0.894192287007304,0.412114461433664,0.268257686102191,0.476886857844298,0.317729987456373,0.14306605735329,0.324751602337294,0.223743593696508,0.0974254807011881
08-Jun-2022 13:36:00,rod_obs_sim1_3KF_Q_08_12,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00316228,0.01,1000,0,0,1000,0.01,0,0,31.6228,0.01,1000,0,0,1000,0.01,0,0,0.316228,0.01,0.349924467813332,0.23300528253955,0.104977340344,0.610744100075241,0.426945884520506,0.183223230022573,0.437600375423711,0.288539742585389,0.131280112627113
08-Jun-2022 13:36:01,rod_obs_sim1_3KF_Q_08_13,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,7.499e-05,0.01,1000,0,0,1000,0.01,0,0,0.7499,0.01,1000,0,0,1000,0.01,0,0,0.007499,0.01,0.830583849738933,0.390244259551588,0.24917515492168,0.496036420286836,0.332576955931058,0.148810926086051,0.316787100190496,0.220415670451686,0.095036130057149
08-Jun-2022 13:36:03,rod_obs_sim1_3KF_Q_08_14,7,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,100,0.01,1000,0,0,1000,0.01,0,0,1,0.01,0.311848841664651,0.218013961595625,0.0935546524993952,0.614491411814085,0.43013616158146,0.184347423544225,0.514241272016798,0.346996315798717,0.154272381605039
08-Jun-2022 13:36:05,rod_obs_sim1_3KF_Q_09_01,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-06,0.01,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,0.0001,0.01,2.34835699067069,0.948430225254675,0.704507097201206,0.290530111743187,0.191342954882172,0.0871590335229561,0.628746954632141,0.302199304011801,0.188624086389642
08-Jun-2022 13:36:06,rod_obs_sim1_3KF_Q_09_02,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.0001,0.01,1000,0,0,1000,0.01,0,0,1,0.01,1000,0,0,1000,0.01,0,0,0.01,0.01,0.628746954632141,0.302199304011801,0.188624086389642,0.507642003059212,0.335895642499663,0.152292600917764,0.290530111743187,0.191342954882172,0.0871590335229561
08-Jun-2022 13:36:08,rod_obs_sim1_3KF_Q_09_03,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.16e-06,0.01,1000,0,0,1000,0.01,0,0,0.0316,0.01,1000,0,0,1000,0.01,0,0,0.000316,0.01,1.62126515047475,0.667131656784374,0.486379545142425,0.31029677276036,0.198736944939016,0.0930890318281079,0.478184392510673,0.253472337567938,0.143455317753202
08-Jun-2022 13:36:10,rod_obs_sim1_3KF_Q_09_04,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00013335,0.01,1000,0,0,1000,0.01,0,0,1.3335,0.01,1000,0,0,1000,0.01,0,0,0.013335,0.01,0.586796378846561,0.288395527570109,0.176038913653968,0.524104182598869,0.349519073706664,0.157231254779661,0.292154990664042,0.191565554517795,0.0876464971992126
08-Jun-2022 13:36:11,rod_obs_sim1_3KF_Q_09_05,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-05,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,1000,0,0,1000,0.01,0,0,0.001,0.01,1.13900649057302,0.48387790377739,0.341701947171907,0.360699244723643,0.226585632938974,0.108209773417093,0.371509488401291,0.219858889243239,0.111452846520387
08-Jun-2022 13:36:13,rod_obs_sim1_3KF_Q_09_06,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00017783,0.01,1000,0,0,1000,0.01,0,0,1.7783,0.01,1000,0,0,1000,0.01,0,0,0.017783,0.01,0.547794461123105,0.27572820213382,0.164338338336931,0.538922162849301,0.361918201127902,0.161676648854791,0.296084069199137,0.192816975649654,0.088825220759741
08-Jun-2022 13:36:15,rod_obs_sim1_3KF_Q_09_07,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1.778e-05,0.01,1000,0,0,1000,0.01,0,0,0.1778,0.01,1000,0,0,1000,0.01,0,0,0.001778,0.01,0.969917999972875,0.421410107962961,0.290975399991863,0.394632235279592,0.249048063981567,0.118389670583878,0.334874579272841,0.208073173942498,0.100462373781852
08-Jun-2022 13:36:16,rod_obs_sim1_3KF_Q_09_08,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00031623,0.01,1000,0,0,1000,0.01,0,0,3.1623,0.01,1000,0,0,1000,0.01,0,0,0.031623,0.01,0.478103161082944,0.253446595023599,0.143430948324883,0.563016952153255,0.382314232416302,0.168905085645976,0.310319800871486,0.198747548710586,0.0930959402614458
08-Jun-2022 13:36:18,rod_obs_sim1_3KF_Q_09_09,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.162e-05,0.01,1000,0,0,1000,0.01,0,0,0.3162,0.01,1000,0,0,1000,0.01,0,0,0.003162,0.01,0.834261649422625,0.372649248262374,0.250278494826788,0.432278594959772,0.276324457442175,0.129683578487931,0.309318102682254,0.199347187474912,0.0927954308046762
08-Jun-2022 13:36:20,rod_obs_sim1_3KF_Q_09_10,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.001,0.01,1000,0,0,1000,0.01,0,0,10,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,0.371509488401291,0.219858889243239,0.111452846520387,0.59083977343146,0.406161246510563,0.177251932029438,0.360699244723643,0.226585632938974,0.108209773417093
08-Jun-2022 13:36:21,rod_obs_sim1_3KF_Q_09_11,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,5.623e-05,0.01,1000,0,0,1000,0.01,0,0,0.5623,0.01,1000,0,0,1000,0.01,0,0,0.005623,0.01,0.722838332685043,0.333876463039039,0.216851499805513,0.471040087894655,0.306302062402511,0.141312026368396,0.294680427078152,0.193683558283853,0.0884041281234458
08-Jun-2022 13:36:23,rod_obs_sim1_3KF_Q_09_12,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00316228,0.01,1000,0,0,1000,0.01,0,0,31.6228,0.01,1000,0,0,1000,0.01,0,0,0.316228,0.01,0.309315018555753,0.199346077613881,0.0927945055667259,0.601554137678262,0.415413660758678,0.180466241303479,0.432284548765466,0.276328930023203,0.12968536462964
08-Jun-2022 13:36:25,rod_obs_sim1_3KF_Q_09_13,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,7.499e-05,0.01,1000,0,0,1000,0.01,0,0,0.7499,0.01,1000,0,0,1000,0.01,0,0,0.007499,0.01,0.673942545509142,0.317289648854827,0.202182763652742,0.489828572200482,0.321361033556647,0.146948571660145,0.291334684162797,0.192071413053859,0.0874004052488389
08-Jun-2022 13:36:27,rod_obs_sim1_3KF_Q_09_14,8,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,100,0.01,1000,0,0,1000,0.01,0,0,1,0.01,0.290530111743187,0.191342954882172,0.0871590335229561,0.605190033283498,0.418561033891955,0.181557009985049,0.507642003059212,0.335895642499663,0.152292600917764
08-Jun-2022 13:36:28,rod_obs_sim1_3KF_Q_10_01,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-06,0.01,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,0.0001,0.01,1.81508637351555,0.736570997060932,0.544525912054666,0.290323011805771,0.190290090712384,0.0870969035417312,0.65185421628879,0.312955226788847,0.195556264886637
08-Jun-2022 13:36:30,rod_obs_sim1_3KF_Q_10_02,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.0001,0.01,1000,0,0,1000,0.01,0,0,1,0.01,1000,0,0,1000,0.01,0,0,0.01,0.01,0.65185421628879,0.312955226788847,0.195556264886637,0.523143926355643,0.347142301541209,0.156943177906693,0.290323011805771,0.190290090712384,0.0870969035417312
08-Jun-2022 13:36:32,rod_obs_sim1_3KF_Q_10_03,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.16e-06,0.01,1000,0,0,1000,0.01,0,0,0.0316,0.01,1000,0,0,1000,0.01,0,0,0.000316,0.01,1.40472090379922,0.580748021745006,0.421416271139767,0.312780385018213,0.19847944951861,0.093834115505464,0.490267305366493,0.259824624817331,0.147080191609948
08-Jun-2022 13:36:33,rod_obs_sim1_3KF_Q_10_04,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00013335,0.01,1000,0,0,1000,0.01,0,0,1.3335,0.01,1000,0,0,1000,0.01,0,0,0.013335,0.01,0.607227570850161,0.298123798806415,0.182168271255048,0.54059332650018,0.361682148778041,0.162177997950054,0.292407009297971,0.190504057687104,0.0877221027893914
08-Jun-2022 13:36:35,rod_obs_sim1_3KF_Q_10_05,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1e-05,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,1000,0,0,1000,0.01,0,0,0.001,0.01,1.10157248061296,0.46928677080554,0.330471744183889,0.367346223183951,0.229378893241103,0.110203866955185,0.375494709372469,0.222515191725755,0.11264841281174
08-Jun-2022 13:36:37,rod_obs_sim1_3KF_Q_10_06,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00017783,0.01,1000,0,0,1000,0.01,0,0,1.7783,0.01,1000,0,0,1000,0.01,0,0,0.017783,0.01,0.565347695632096,0.284320195328765,0.169604308689629,0.556312869128532,0.374909633432539,0.16689386073856,0.296951248210634,0.191877972098728,0.0890853744631903
08-Jun-2022 13:36:38,rod_obs_sim1_3KF_Q_10_07,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,1.778e-05,0.01,1000,0,0,1000,0.01,0,0,0.1778,0.01,1000,0,0,1000,0.01,0,0,0.001778,0.01,0.973324695549199,0.423491545638873,0.29199740866476,0.403506629775602,0.253905601608418,0.121051988932681,0.336309461514431,0.209286281558602,0.10089283845433
08-Jun-2022 13:36:40,rod_obs_sim1_3KF_Q_10_08,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00031623,0.01,1000,0,0,1000,0.01,0,0,3.1623,0.01,1000,0,0,1000,0.01,0,0,0.031623,0.01,0.490179679688891,0.259796190104332,0.147053903906667,0.581899403673859,0.396661415276812,0.174569821102158,0.312805732020976,0.198491300549633,0.0938417196062926
08-Jun-2022 13:36:42,rod_obs_sim1_3KF_Q_10_09,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,3.162e-05,0.01,1000,0,0,1000,0.01,0,0,0.3162,0.01,1000,0,0,1000,0.01,0,0,0.003162,0.01,0.856158791598912,0.38247286868109,0.256847637479674,0.443394841140576,0.283366059767264,0.133018452342173,0.309240602063474,0.199427240900466,0.0927721806190422
08-Jun-2022 13:36:43,rod_obs_sim1_3KF_Q_10_10,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.001,0.01,1000,0,0,1000,0.01,0,0,10,0.01,1000,0,0,1000,0.01,0,0,0.1,0.01,0.375494709372469,0.222515191725755,0.11264841281174,0.611480887862893,0.422088731798825,0.183444266358868,0.367346223183951,0.229378893241103,0.110203866955185
08-Jun-2022 13:36:45,rod_obs_sim1_3KF_Q_10_11,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,5.623e-05,0.01,1000,0,0,1000,0.01,0,0,0.5623,0.01,1000,0,0,1000,0.01,0,0,0.005623,0.01,0.749006953865895,0.34568577687961,0.224702086159768,0.484395285442535,0.315516918699781,0.14531858563276,0.294102203796791,0.192993797647912,0.0882306611390371
08-Jun-2022 13:36:47,rod_obs_sim1_3KF_Q_10_12,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.00316228,0.01,1000,0,0,1000,0.01,0,0,31.6228,0.01,1000,0,0,1000,0.01,0,0,0.316228,0.01,0.309237365579666,0.199425983597918,0.0927712096738996,0.622881444088441,0.431953881016553,0.186864433226532,0.443401140529832,0.283370870516348,0.13302034215895
08-Jun-2022 13:36:48,rod_obs_sim1_3KF_Q_10_13,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,7.499e-05,0.01,1000,0,0,1000,0.01,0,0,0.7499,0.01,1000,0,0,1000,0.01,0,0,0.007499,0.01,0.699140089001929,0.328810357445715,0.209742026700579,0.504278354647408,0.331618857803628,0.151283506394222,0.29084389067671,0.191145838866115,0.0872531672030128
08-Jun-2022 13:36:50,rod_obs_sim1_3KF_Q_10_14,9,2500,0.5,5000,1,1,2,0.7,0,1,1,1,0,0,1,0.3,0,0,0,KF1,KF2,KF3,0.01,0.1,0.01,1,1000,0,0,1000,0.01,0,0,0.01,0.01,1000,0,0,1000,0.01,0,0,100,0.01,1000,0,0,1000,0.01,0,0,1,0.01,0.290323011805771,0.190290090712384,0.0870969035417312,0.626751193796568,0.435309686548988,0.188025358138971,0.523143926355643,0.347142301541209,0.156943177906693
